00	 
01	 n'umunota umwe
02	 n'iminota ibiri
03	 n'iminota itatu
04	 n'iminota ine
05	 n'iminota itanu
06	 n'iminota itandatu
07	 n'iminota irindwi
08	 n'iminota umunani
09	 n'iminota icyenda
10	 n'iminota icumi
11	 n'iminota cumi n'umwe
12	 n'iminota cumi n'ibiri
13	 n'iminota cumi n'itatu
14	 n'iminota cumi n'ine
15	 n'iminota cumi n'itanu
16	 n'iminota cumi n'itandatu
17	 n'iminota cumi n'irindwi
18	 n'iminota cumi n'umunani
19	 n'iminota cumi n'icyenda
20	 n'iminota makumyabiri
21	 n'iminota makumyabiri na rimwe
22	 n'iminota makumyabiri n'ibiri
23	 n'iminota makumyabiri n'itatu
24	 n'iminota makumyabiri n'ine
25	 n'iminota makumyabiri n'itanu
26	 n'iminota makumyabiri n'itandatu
27	 n'iminota makumyabiri n'irindwi
28	 n'iminota makumyabiri n'umunani
29	 n'iminota makumyabiri n'icyenda
30	 n'iminota mirongo itatu
31	 n'iminota mirongo itatu n'umwe
32	 n'iminota mirongo itatu n'ibiri
33	 n'iminota mirongo itatu n'itatu
34	 n'iminota mirongo itatu n'ine
35	 n'iminota mirongo itatu n'itanu
36	 n'iminota mirongo itatu n'itandatu
37	 n'iminota mirongo itatu n'irindwi
38	 n'iminota mirongo itatu n'umunani
39	 n'iminota mirongo itatu n'icyenda
40	 n'iminota mirongo ine
41	 n'iminota mirongo ine n'umwe
42	 n'iminota mirongo ine n'ibiri
43	 n'iminota mirongo ine n'itatu
44	 n'iminota mirongo ine n'ine
45	 n'iminota mirongo ine n'itanu
46	 n'iminota mirongo ine n'itandatu
47	 n'iminota mirongo ine n'irindwi
48	 n'iminota mirongo ine n'umunani
49	 n'iminota mirongo ine n'icyenda
50	 n'iminota mirongo itanu
51	 n'iminota mirongo itanu n'umwe
52	 n'iminota mirongo itanu n'ibiri
53	 n'iminota mirongo itanu n'itatu
54	 n'iminota mirongo itanu n'ine
55	 n'iminota mirongo itanu n'itanu
56	 n'iminota mirongo itanu n'itandatu
57	 n'iminota mirongo itanu n'irindwi
58	 n'iminota mirongo itanu n'umunani
59	 n'iminota mirongo itanu n'icyenda